19/02/16 21:30,Girondins Bordeaux,0 - 0,OGC Nice,2.01,3.3,3.88
20/02/16 18:00,Paris St. Germain,4 - 1,Stade Reims,1.17,7.14,16.95
20/02/16 21:00,Toulouse FC,1 - 1,GFC Ajaccio,1.79,3.46,4.74
20/02/16 21:00,AS Monaco,3 - 1,ESTAC Troyes,1.36,4.88,8.34
20/02/16 21:00,FC Lorient,4 - 3,EA Guingamp,2.03,3.24,3.88
20/02/16 21:00,Angers SCO,2 - 3,Montpellier HSC,3.11,2.92,2.53
21/02/16 15:00,Olympique Marseille,1 - 1,AS St. Etienne,1.95,3.34,4.09
21/02/16 18:00,SM Caen,1 - 0,Stade Rennes,2.72,3.09,2.72
21/02/16 22:00,Lille OSC,1 - 0,Olympique Lyon,2.6,3.1,2.87
09/03/16 19:30,SC Bastia,0 - 0,FC Nantes,3.02,2.83,2.65
26/02/16 21:30,OGC Nice,0 - 2,SC Bastia,1.87,3.22,4.7
27/02/16 18:00,Montpellier HSC,3 - 0,Lille OSC,2.53,2.96,3.07
27/02/16 21:00,EA Guingamp,2 - 2,Angers SCO,2.17,3.05,3.69
27/02/16 21:00,ESTAC Troyes,0 - 1,FC Lorient,2.94,3.39,2.36
27/02/16 21:00,Stade Reims,4 - 1,Girondins Bordeaux,2.51,3.17,2.9
27/02/16 21:00,Toulouse FC,1 - 2,Stade Rennes,2.23,3.21,3.33
28/02/16 15:00,FC Nantes,0 - 0,AS Monaco,2.5,3.03,3.07
28/02/16 18:00,AS St. Etienne,1 - 2,SM Caen,1.69,3.67,5.17
28/02/16 22:00,Olympique Lyon,2 - 1,Paris St. Germain,4.59,3.57,1.79
09/03/16 19:30,GFC Ajaccio,1 - 1,Olympique Marseille,3.75,3.24,2.06
04/03/16 21:30,SM Caen,2 - 2,AS Monaco,3.04,3.15,2.44
05/03/16 18:00,Paris St. Germain,0 - 0,Montpellier HSC,1.49,4.07,7.16
05/03/16 21:00,Angers SCO,0 - 0,AS St. Etienne,3.29,2.96,2.41
05/03/16 21:00,Girondins Bordeaux,1 - 1,GFC Ajaccio,1.67,3.63,5.37
05/03/16 21:00,Lille OSC,2 - 0,Stade Reims,1.89,3.28,4.43
05/03/16 21:00,OGC Nice,2 - 1,ESTAC Troyes,1.48,4.31,6.59
05/03/16 21:00,SC Bastia,0 - 0,FC Lorient,2.55,3.04,2.96
06/03/16 15:00,Olympique Marseille,1 - 1,Toulouse FC,1.67,3.66,5.36
06/03/16 18:00,Stade Rennes,4 - 1,FC Nantes,2.5,2.87,3.23
06/03/16 22:00,Olympique Lyon,5 - 1,EA Guingamp,1.49,4.18,6.74
11/03/16 21:30,AS Monaco,2 - 2,Stade Reims,1.62,3.75,5.72
12/03/16 18:00,FC Lorient,1 - 1,Olympique Marseille,2.96,3.35,2.36
12/03/16 21:00,EA Guingamp,2 - 0,AS St. Etienne,2.84,3.06,2.62
12/03/16 21:00,GFC Ajaccio,1 - 0,SM Caen,2.37,3.16,3.11
12/03/16 21:00,Montpellier HSC,0 - 2,OGC Nice,2.03,3.2,3.91
12/03/16 21:00,SC Bastia,1 - 2,Lille OSC,3.43,2.9,2.36
12/03/16 21:00,Toulouse FC,4 - 0,Girondins Bordeaux,2.05,3.33,3.67
13/03/16 15:00,ESTAC Troyes,0 - 9,Paris St. Germain,13.62,6.91,1.19
13/03/16 18:00,FC Nantes,2 - 0,Angers SCO,1.95,3.07,4.51
13/03/16 22:00,Stade Rennes,2 - 2,Olympique Lyon,3.17,3.27,2.28
